original_text,decoded_text
"토마토,","토마토,"
등),)
1정,1정
"9종,","9,"
2023.08.12,2023.08.12
상담하시기,상하시기
"필요,","요,"
※,
함유,유
밀도를,도를
효소처리스테비,소리스비
또는,는
포장재에,장재에
서,서
직사광선을,사선을
하여,하
"아라비아검,","아라비아,"
유통기한,유기한
확인,인
금천구,천구
시,시
코어,어
"C,","C,"
"호두,",","
같은,은
시,시
:,:
"말토덱스트린,","토스트,"
수,수
60,60
건강기능식품,기식
8층,8
정상,정상
"복숭아,","아,"
밀크씨슬,
한국,한국
않도록,도
2.,2.
나이아신,나이아신
/,/
www.tfood.go.kr에서,www.tfood.go.kr에서
체질의,의
임신,신
내용물이,내이
종이,이
포장재질,장재
임산부의,부의
유해산소로부터,유해소로부
필요.,요.
신고는,신고는
"땅콩,",","
쇠고,고
어려움,어
2,2
발달에,에
신고는,신고는
1577,1577
대한,대한
을,을
스트레스로,스트스로
줄,
전,전
습기를,기를
1,1
0%,0%
자,자
줄,
MFG,MFG
개봉,개
필요,요
)안의,)안의
필요,요
2101,2101
비타민D3혼,비민D3
비타민E,비민E
피원두,원
보관방법,보방
보관방법,보방
※,
경우,경우
신고는,신고는
2,2
체내,내
시,시
않는,는
atom,atom
:,:
쇠고기,고기
77,77
[비타민D],[비민D]
5),5)
수유부나,수유부나
출처,
20mg,20mg
당,
교환,교
합,
아세로,아로
·,·
함량(2g당),(2g)
"돼지고기,","지고기,"
따라,라
하여,하
[내포장재질],[내장재]
"0mg(0%),","0mg(0%),"
주의사항,주의사
"물,",","
"판토텐산칼슘,","토,"
가진,가진
비타민E,비민E
필요,요
및,
의해,의해
미노산,미
문가와,문가와
·,·
섭취량,
콜레스테롤,스
"호두,",","
:,:
생활리듬,생리
직사광선을,사선을
오.,오.
0%,0%
마,마
피로인산칼륨,로인
이런,이
원료명,원
체질,
섭취를,를
[보관,[보
닿지,지
1,1
경우,경우
함량,
유통기한,유기한
탄수화물,수화
판매원,원
원재료명,원재
씹어서,어서
영양성분,성
특히,
"우유,","우유,"
■,■
줄,
/,/
제품이,제이
0%,0%
밀크씨슬,
분,
"자일로올리고당,","자일로리고,"
산화아연,화아연
[원료명,[원
교환해,교해
의해,의해
본,
함께,
및,
"필요,","요,"
0.24,0.24
·,·
흥덕구,구
치를,를
"밀,",","
·,·
"오징어,","오어,"
유기농쌀겨추출,유기
"돼지고기,","지고기,"
충북,
있습니다.,있니다.
열에,에
"판토텐산,","토,"
드물게,드게
시설에서,시에서
차단하여,차단하
반품,
유아,유아
2g,2g
"화아연,","화아연,"
"황금,",","
필요,요
"산염,",","
및,
필요,요
HEALTH,HEALTH
섭취량,
2),2)
히,
내용량,내
보관하십시오.,보하시오.
35,35
건강기능식품,기식
자유,자유
및,
의사와,의사와
:,:
보관,보
310호,310
"밀,",","
필요,요
"류(굴,","(,"
"아로니아추출물분말}],","아로니아}],"
발생,생
"콩,",","
"(작업자,","(업자,"
보관하십시오.,보하시오.
분쟁해결기준에,해기에
포장재질,장재
개인에,개인에
+,+
인이,인이
17,17
함유,유
및,
판토텐산칼슘,토
수,수
사용하여,사하
체질의,의
하루권장량,하장
총,
관리가,리가
증식,식
주의하시기,주의하시기
폴리에틸렌(PE),리에(PE)
가산,가
서울특별시,서시
2개입(144g),2개(144g)
도움을,도을
제조,제
섭취량,
제품은,제은
색상이,상이
치료를,를
쇠고기,고기
권장선취량,장선
사랑주는,사주는
플라스틱에,라스에
고유특성,고유성
보호하는데,보하는
일일섭취량,일일
"덱스트린,","스트,"
또는,는
연령에,연에
.A02,.A02
신경관의,신경의
for,for
개봉,개
감소에,소에
탄수화,수화
+,+
파주시,주시
및,
제조,제
홍삼음료,
있을,있을
시,시
[섭취량,[
나트륨,나트
/,/
금천구,천구
서늘한,서한
마포구,마구
X,X
"확인하시고,","인하시고,"
1일,1일
확인한,인한
7.5mgNE(50%),7.5mgNE(50%)
및,
%,%
및,
농림축산식품부,식부
물,
0g,0g
"아니며,","아니,"
위장관계,위장계
1일,1일
"(굴,","(,"
[아연],[아연]
셀렌,
판매가격,가
글,
섭취,
은,은
"레르기체질,","기,"
눈에,에
의약품이,의이
섭취,
를,를
건강기능식품,기식
오창읍,오
"돼지고기,","지고기,"
결과),과)
때,
베타카로틴,로
보관방법,보방
알레르기,기
[비타민E],[비민E]
발생,생
˙,̇
·,·
6.51%,6.51%
습기가,기가
본제품은,제은
등,
2022.12.31,2022.12.31
노화,화
:,:
식품이력추적관리,식이적리
유통전문판매원,유전문원
1회,1
"71-5,","71-5,"
합니다.,니다.
"0g(0%),","0g(0%),"
대사에,대사에
건강에,에
전문가와,전문가와
혈압강하제,하제
+,+
의약품,의
【보관방법】,보방
32번길,32
분쟁해결기준에,해기에
및,
필요,요
','
받으,으
"토마토,","토마토,"
콜라겐펩타이드,라이드
마십시오.,마시오.
전국판매처,전국
:,:
본,
cj.co.kr,cj.co.kr
·,·
"1회,","1,"
있거나,있나
제품은,제은
X,X
억제,제
이,이
:,:
"슘,",","
체질,
수,수
있음,있
발생할,생할
tft,tft
건강에,에
R,R
하십시오.,하시오.
를,를
있는,있는
보상받을,보상을
시각,시
추정사례,정사
뚜껑(폴리프,(리
건강,
등),)
있는,있는
:,:
0%,0%
본,
기한,기한
"0g(0%),","0g(0%),"
영,
천천히,천천
바,
보관하십시오.,보하시오.
"Inc.,","Inc.,"
이상사례,이상사
바랍니다.,니다.
잔탄검,
주의사항,주의사
받을,을
제약공단,제공단
비타민D,비민D
플라보노이드,라보이드
상담하십시오.,상하시오.
1월,1
08/2022,08/2022
영양,
추출분말.,.
"130mg,","130mg,"
:,:
"새우,","우,"
및,
[원료명,[원
위해,위해
제품과,제과
뼈벼,
GMP,GMP
"비타민C,","비민C,"
보관하십시오.,보하시오.
고시,고시
전,전
구연산삼나트륨,구연나트
"dl-α-토코페롤,","dl-α-토,"
:,:
본,
가수분해물,가수해
"80%),","80%),"
"비타민B2,","비민B2,"
직사광선,사선
방문판매,방문
3g,3g
"정제수,","정제수,"
확인하실,인하
있습니다.,있니다.
아연,아연
"영양강화제,","화제,"
58-22,58-22
효농축분말,
정직한,정한
및,
충분한,한
[비타민C],[비민C]
고객상담센터,고상
1g,1g
습기가,기가
발달에,에
통풍이,이
TM,TM
2022.06.28,2022.06.28
분당구,구
"추출분말,",","
까지(년-월-일순),지(년--일)
대사와,대사와
:,:
10포(150g),10(150g)
시,시
유지가,유지가
먹으면,으면
[섭취,[
카제인,제인
1577-2488,1577-2488
소비자상담실,소비자상
B6,B6
상담하십시오.,상하시오.
호일(AL-Foil),일(AL-Foil)
:,:
따라,라
개선하는,개선하는
을,을
수,수
Traceability,Traceability
섭취에,에
영유아,유아
유통기한,유기한
3개입,3개
백제문화로,제문화로
줄,
유통기한,유기한
함량,
1g,1g
만나면,만나면
정직한,정한
주의사항],주의사]
섭취량,
정당한,정한
"고등어,","고어,"
유통기한,유기한
식품의약품안전처,식의안전
원재료명,원재
면역기능에,면기에
"0g(0%),","0g(0%),"
유통기한,유기한
공정거래위원회,공정위원
식품의약품안전처,식의안전
비타민D,비민D
필요,요
tobacillus,tobacillus
어린이의,어이의
조개류,개
"고등어,","고어,"
서늘한,서한
대두함유,대유
3일분,3일
유당분말[유당,유[유
및,
발생,생
섭취방법],방]
제품과,제과
"1,000mg","1,000mg"
수,수
둔촌대로,대로
않는,는
"특이체질,","이,"
공단1로,공단1로
함량],]
의거,의
식이섬유,식이유
공정거래위원회,공정위원
거나,나
1일,1일
시각,시
없습니다.,니다.
프로폴리스,로리스
근육,
에너지,에지
[영양,[
또는,는
드립니다.,드니다.
제품은,제은
에너지,에지
기능정보,기정보
1회,1
"체질,",","
전문가와,전문가와
의약품이,의이
변화에,화에
유지,유지
:,:
(주),(주)
비,비
오손된,오
1일,1일
나의,나의
리튠,리
주의하시기,주의하시기
확인,인
보관하십시오.,보하시오.
있는,있는
강황추출물분말,
특정,정
[섭취,[
보관,보
"알류(가금류),","(가),"
"reuteri,","reuteri,"
시오.,시오.
시각,시
/,/
유통기한,유기한
"우유,","우유,"
마도면,마도면
고온다습한,고다한
보관상,보상
섭취를,를
페트,트
A,A
제품은,제은
제품은,제은
"의약품(항응고제,","의(고제,"
복숭아,아
%,%
"1.15%,","1.15%,"
"체질,",","
"캐나다산),","나다),"
1포(4.5g),1(4.5g)
1ml당,1ml
/,/
열량,
"1,000mg","1,000mg"
교환이,교이
"숭아,","아,"
프로바이오틱스,로이오스
함량】,
"아연,","아연,"
포를,를
리드-PE,리드-PE
및,
"(굴,","(,"
:,:
함유,유
"고등어,","고어,"
Traceability,Traceability
본,
건조하고,하고
7%,7%
Health,Health
섭취하십시오.,하시오.
함유,유
프락토올리고,토리고
커,
실온에,에
60정),60정)
제조,제
함량,
801호,801
영양,
나타낼,나
by,by
섭취량,
많,많
분은,은
제품은,제은
섭취하십시오.,하시오.
전,전
고시,고시
및,
착한,한
·,·
※,
확인되었습니다.,인었니다.
섭취를,를
질병의,의
품,
별도,도
건강기능식품,기식
나,나
직사광선을,사선을
분말(브로콜리,(로리
물과,과
"비타민B1,","비민B1,"
5g,5g
1포를,1를
517,517
원료명,원
기능식품,기식
거침니다.,니다.
유지하는데,유지하는
락토바실러스,토스
"쇠고기,","고기,"
단백질,단
필요,요
섭취하시기,하시기
이력추적,이적
천연향료,천연
케이스를,이스를
내용량,내
본,
제조하고,제하고
을,을
"밀,",","
섭취량,
및,
C88203,C88203
그리스,그리스
"2티스푼(2g),","2스(2g),"
때문입니다.,문니다.
"2g(1%),","2g(1%),"
어린이의,어이의
세븐을,을
바이오밸리,이오리
섭취하십시오.,하시오.
제품과,제과
HCA,HCA
Fullvita,Fullvita
유기농15종과,유기15과
"것,","것,"
직사광선을,사선을
시,시
서울특별시,서시
"B.breve,","B.breve,"
적인,적인
multi,multi
기준에,기에
합,
%영양성분,%성
유해산소로부터,유해소로부
의한,의한
제품은,제은
고온다습,고다
이상사례,이상사
있,있
내포장재질,내장재
"비타민B6염산염,","비민B6,"
발라,라
내부,내부
반드시,드시
"조개류(굴,","개(,"
물과,과
:,:
원료명,원
2정,2정
OPEN,OPEN
장,장
:,:
교환,교
수,수
2,2
유,유
섭취하,하
수,수
·,·
예방,방
·,·
제조원,제원
안심하고,안하고
보관하십,보하
"밀,",","
·,·
음성군,성
1포(70mL),1(70mL)
폴리에틸렌(PE),리에(PE)
(주)노바렉스,(주)스
0.1%,0.1%
"우유,","우유,"
마십시오.,마시오.
경우,경우
"필요,","요,"
주의사항],주의사]
식품첨가물,식가
88,88
비타민D,비민D
"나이아신,","나이아신,"
(수신자부담),(수신자부)
증식,식
0g,0g
보관하십시오.,보하시오.
1일,1일
품질에,에
면역기능에,면기에
전문가와,전문가와
유산균의,유의
·,·
·,·
바이오,이오
대사에,대사에
건강기능식품은,기식은
뼈의,의
"자당,","자,"
있으니,있으니
본,
1.유통기한을,1.유기한을
1길,1
시,시
보관하십시오.,보하시오.
GMP,GMP
·,·
%영양성분,%성
있을,있을
CARE,CARE
8자리,8자리
특성상(흡습성),성상(성)
체질이신,이신
임산부,부
[유통기한],[유기한]
고온다습한,고다한
질병의,의
보호하,보하
증식으로,식으로
주의사항】,주의사
"정포도당,","정도,"
어린이가,어이가
주십시오.,주시오.
섭취량,
"쇠고기,","고기,"
기의,기의
한,한
식품의약품안전처,식의안전
손에,에
1일,1일
있으나,있으나
구입시,구시
함량],]
사례,사
닿지,지
혈압강하제,하제
수,수
복용,
비율,비
아연,아연
국번,국
까지,지
"난류(가금류),","(가),"
자세한,자한
중구,중구
:,:
제품은,제은
있는,있는
B1,B1
1399,1399
이상,이상
제조,제
"내산),","내),"
·,·
품은,은
100%,100%
차갑게,차게
※,
1일,1일
섭취방법을,방을
/,/
스,스
총,
592095,592095
및,
'시네트롤'의,'시트'의
섭취하,하
에너지,에지
직접,
비타,비
의사와,의사와
섭취하,하
1g,1g
과민반응에,과민에
【섭취량,
"엽산,",","
후,
paracas,paracas
"0g(0%),","0g(0%),"
위해,위해
제조하고,제하고
피부,부
7포,7
1일,1일
·,·
영유아,유아
제조하고,제하고
"비타민D3,","비민D3,"
1577-2488,1577-2488
Wellife,Wellife
서늘한,서한
유지],유지]
체질이나,이나
곳에,에
있습니다.,있니다.
(아,(아
정보,정보
섭취하십시오.,하시오.
및,
[제조원],[제원]
94,94
인이,인이
0.8mg(100%),0.8mg(100%)
자세한,자한
"잣,",","
"위통,","위,"
미만,미만
않는,는
확인하실,인하
바랍니다.,니다.
"정제수,","정제수,"
탄수화물,수화
및,
CJ,CJ
위험감소에,위소에
:,:
"0mg(0%),","0mg(0%),"
이앤에스,이에스
•,•
2,2
0%,0%
이상사례,이상사
제조번호,제
체내,내
내용량,내
있습니,있니
닿지,지
"필요,","요,"
뚜껑(PE),(PE)
"mg(1,429%),","mg(1,429%),"
곳에,에
기준에,기에
※,
※,
2g(4,2g(4
있습니다.,있니다.
[품목보고번호],[보고]
·,·
생성을,생성을
글리세린지,리지
"아니며,","아니,"
제조하고,제하고
원료명,원
:,:
알파에스1카제인,에스1제인
포,
제조,제
함량:,:
충북,
필요,요
당류,
/,/
생성에,생성에
기능성분,기성
과정),과정)
돕는,는
곳을,을
:,:
유지하는데,유지하는
않는,는
섭취,
이력추적,이적
탄수화물과,수화과
공기의,공기의
·,·
확인하실,인하
섭취,
함량,
개봉,개
내용물이,내이
지방,지방
71,71
수,수
Probiotics,Probiotics
아셀,아
"우유,","우유,"
1회,1
B6],B6]
단백질,단
정제,정제
판토텐산,토
"산화아연,","화아연,"
제품은,제은
"우유,","우유,"
"라비아검,","라비아,"
주의하십시오.,주의하시오.
수,수
하트베리,하트리
"우유,","우유,"
교환,교
·,·
섭취량,
엽산,
열량,
있으니,있으니
:,:
1577-2488,1577-2488
제품은,제은
원료명,원
0g,0g
개봉,개
판매원,원
효소처리,소리
바랍니다.,니다.
구입처,구
피로개선,로개선
본,
제품은,제은
0.9g,0.9g
는,는
유,유
바랍니다.,니다.
"체질,",","
발생,생
섭취방법,방
소비자상담실,소비자상
노화로,화로
24,24
어린이의,어이의
시,시
나트륨,나트
제품은,제은
"카라기난,","라기,"
건강,
보관방법,보방
"밀,",","
30℃이하의,30°C이하의
충분한,한
(주)세종바이오팜,(주)이오
열량,
가능성이,가성이
시,시
국번없이,국이
실온,
나타낼,나
[비타민E],[비민E]
스킨,스
※,
함유,유
또는,는
"변질,",","
질병의,의
사용하여,사하
"1,000mg","1,000mg"
되지,지
국번,국
고객상담실,고상
있습니다.,있니다.
있음,있
곳에,에
혈압,
및,
이,이
"메밀,",","
및,
핵심성분,성
410094,410094
충분한,한
섭취여부를,부를
유지,유지
개선에,개선에
안전관리인증,안전리인
중심,중
위한,위한
함안면,안면
제조업소,제업소
15,15
반품이,이
곳에,에
-,-
분량,
위한,위한
경우,경우
발달에,에
체질의,의
필요.,요.
생성에,생성에
·,·
본사,사
제조원,제원
"L-시스틴,","L-시스,"
유통기한,유기한
충,
분은,은
4),4)
/,/
"아황산류,","아,"
대사와,대사와
기준에,기에
적고,적고
자몽추출물등,자
항산화,화
탄수화물,수화
참조,
제품과,제과
제품은,제은
소비자,소비자
시,시
섭취하십시오.,하시오.
"새우,","우,"
"텐산칼슘,",","
별도,도
도움을,도을
열량,
원료명,원
중단하고,중단하고
9,9
10mg,10mg
교환처],교]
"1회,","1,"
만들어,만들어
1mg,1mg
for,for
곳에,에
"새우,","우,"
영양정보,정보
:,:
한,한
"토마토,","토마토,"
지방,지방
"B6,","B6,"
표시일까지,시일지
:,:
GMP,GMP
바로,로
특정질환이,정이
"1,000mg","1,000mg"
"오징어,","오어,"
나트륨,나트
351,351
·,·
애터미(주),미(주)
사용한,사한
"acidophilus,","acidophilus,"
1,1
"B2,","B2,"
설명서를,서를
랍니다.,니다.
물과,과
"[1,000mg","[1,000mg"
120회,120
유통기한,유기한
사례,사
