original_text,decoded_text
판토텐산,판토텐산
[비타민K],[비타민K]
어두운,어두운
0g,0g
제조하고,제조하고
인체에,인체에
베이지,베이지
제품은,제품은
·,·
사례,사례
보호,보호
"구연산,","구연산,"
복용,복용
유통기한이,유통기한이
복부팽만,복부팽만
0%,0%
유해산소로부터,유해산소로부터
제조번호,제조번호
송파구,송파구
영양,영양
"판토텐산칼슘,","판토텐산칼슘,"
건강,건강
"gum,","gum,"
영양,영양
1일,1일
※,※
인체에,인체에
+,+
내용량,내용량
제품과,제품과
건강기능식품,건강기능식품
의거,의거
│,│
사항은,사항은
이너셋,이너셋
DHA,DHA
린이의,린이의
사례,사례
항산화,항산화
고객상담실로,고객상담실로
미네랄을,미네랄을
복,복
필,필
"생선콜라겐,","생선콜라겐,"
있습니다.,있습니다.
개선에,개선에
출혈성,출혈성
청원구,청원구
탄수화물,탄수화물
2포,2포
3,3
제품은,제품은
포장재에,포장재에
:,:
"복숭아,","복숭아,"
080-596-,080-596-
POLAND,POLAND
아연,아연
/,/
보관하십시오.,보관하십시오.
있으신,있으신
테헤란로,테헤란로
경기도,경기도
당,당
성인,성인
(주)서흥,(주)서흥
서울특별시,서울특별시
뼈와,뼈와
1%,1%
(주)휴럼,(주)휴럼
으로,으로
비타민D,비타민D
수,수
비타민B1,비타민B1
수,수
1.,1.
[제조국],[제조국]
60%,60%
250㎍RE,250㎍RE
1일,1일
"포함),","포함),"
피하고,피하고
고객상담실,고객상담실
Lactobacillus,Lactobacillus
"비타민A,","비타민A,"
식품의,식품의
1~2포를,1~2포를
※,※
수,수
⍺-TE,⍺-TE
■,■
남재현,남재현
기능정보,기능정보
·,·
노출을,노출을
닿지,닿지
직사광선을,직사광선을
1일,1일
바랍니다.,바랍니다.
"말토덱스트린,","말토덱스트린,"
"알류(가금류),","알류(가금류),"
β-시클,β-시클
1377,1377
:,:
개선하여,개선하여
실온,실온
[원재료명,[원재료명
지방,지방
수,수
2캡슐,2캡슐
활력을,활력을
유아,유아
[유통기한],[유통기한]
탄수화물,탄수화물
보관방법,보관방법
줌,줌
오븐,오븐
필요,필요
및,및
"6g(2%),","6g(2%),"
(주),(주)
있음.,있음.
"복숭아,","복숭아,"
55㎍,55㎍
10kcal,10kcal
내용물이,내용물이
보관상,보관상
혈액의,혈액의
정상적인,정상적인
받으실,받으실
증식,증식
결정셀룰로오,결정셀룰로오
복,복
유통전문판매업소,유통전문판매업소
"비타민C,","비타민C,"
지,지
및,및
당,당
후,후
"호두,","호두,"
"닭고기,","닭고기,"
주의사항,주의사항
13층,13층
"슘,","슘,"
=,=
"가공유지분말,","가공유지분말,"
개봉,개봉
0%,0%
지방,지방
이상사례,이상사례
치료를,치료를
섭취,섭취
몸,몸
받을,받을
제조번호,제조번호
판토텐산,판토텐산
"91%),","91%),"
나트륨,나트륨
:,:
위험이,위험이
있음,있음
밀도를,밀도를
X,X
10kcal,10kcal
CJ,CJ
:,:
건강,건강
/,/
잣을,잣을
1,1
Hav'eat,Hav'eat
위해,위해
적응을,적응을
직사광선을,직사광선을
흘러나,흘러나
1577-2488,1577-2488
서늘한,서늘한
곳이나,곳이나
하여,하여
사항은,사항은
비타민B12,비타민B12
가능성이,가능성이
전문제조원,전문제조원
체질이신분은,체질이신분은
·,·
잘,잘
:,:
GIFT,GIFT
:,:
안심하고,안심하고
0g,0g
물과,물과
제조번호,제조번호
"복숭아,","복숭아,"
■,■
문산읍,문산읍
도움을,도움을
"비타민A,","비타민A,"
을,을
"74,","74,"
"1회,","1회,"
"이산화규소,","이산화규소,"
대사와,대사와
·,·
시,시
0kcal,0kcal
원료명,원료명
성분에,성분에
영양성분,영양성분
알레르기,알레르기
"3층(방배동,","3층(방배동,"
"토마토,","토마토,"
내용은,내용은
비타민C,비타민C
바랍니다.,바랍니다.
단백,단백
시,시
L-라이,L-라이
서늘한,서늘한
위,위
·,·
본,본
유지에,유지에
의해,의해
수,수
위한,위한
손,손
치료를,치료를
섭취량,섭취량
않는,않는
또는,또는
봉,봉
어린이는,어린이는
주의사항,주의사항
교환처,교환처
[제조원],[제조원]
및,및
건강기능식품,건강기능식품
단백질,단백질
150㎍,150㎍
5월,5월
:,:
후,후
장,장
"프랑스산),","프랑스산),"
13mg,13mg
·,·
"보관하시고,","보관하시고,"
:,:
적은,적은
확인,확인
[자몽추출물등,[자몽추출물등
제조하고,제조하고
분,분
"이산화규소,","이산화규소,"
0.22,0.22
화물과,화물과
을,을
0%,0%
사용한,사용한
에너지,에너지
(,(
고객상담실,고객상담실
-,-
스타터,스타터
"1회,","1회,"
보관,보관
"대두,","대두,"
비타민B1,비타민B1
분쟁해결,분쟁해결
BALANCE,BALANCE
알레르기,알레르기
롯데쇼핑(주)/,롯데쇼핑(주)/
열량,열량
"덱스트린),","덱스트린),"
>,>
기능,기능
※,※
X,X
후,후
표기일까지,표기일까지
스트린,스트린
"호두,","호두,"
교환,교환
+,+
교환,교환
20%,20%
1회,1회
1일,1일
"산화마그네슘,","산화마그네슘,"
탄수화물,탄수화물
위생적으로,위생적으로
세포를,세포를
안심하고,안심하고
함께,함께
충청북도,충청북도
비타민D,비타민D
시,시
유통기한,유통기한
주의사항,주의사항
식물,식물
곳에,곳에
있음,있음
절대,절대
또는,또는
락추로스,락추로스
+,+
/,/
"바라며,","바라며,"
4mg(47%),4mg(47%)
경우,경우
:,:
"오징어,","오징어,"
제품과,제품과
X,X
피,피
이,이
시,시
함유,함유
및,및
"비타민B1질산염,","비타민B1질산염,"
"레몬과즙분말,","레몬과즙분말,"
:,:
"호두,","호두,"
및,및
"(PVC),","(PVC),"
증진,증진
보호하,보호하
섭취하십시오.,섭취하십시오.
일,일
:,:
이상사례,이상사례
사용한,사용한
콜롬비아,콜롬비아
[비타민D],[비타민D]
:,:
및,및
"필요,","필요,"
실온에,실온에
상경로,상경로
공정거래위원회,공정거래위원회
·,·
NATURAL,NATURAL
1정,1정
완충비닐),완충비닐)
1포(7g),1포(7g)
포함)를,포함)를
직사광선을,직사광선을
·,·
개인의,개인의
41%,41%
나이아신,나이아신
을,을
"멀티비타민,","멀티비타민,"
분사량)을,분사량)을
관하십시오.,관하십시오.
※,※
"새우,","새우,"
39g,39g
주십시오.,주십시오.
까지,까지
준수하시기,준수하시기
■,■
"세린,","세린,"
섭취하십시오.,섭취하십시오.
함유,함유
30%,30%
:,:
수,수
영향을,영향을
복숭아,복숭아
90정(54g),90정(54g)
순),순)
뼈의,뼈의
열량,열량
-,-
적인,적인
알,알
서울특별시,서울특별시
섭취하,섭취하
(60g),(60g)
아이시안,아이시안
12층(신천동),12층(신천동)
나트륨,나트륨
/,/
0%,0%
섭취,섭취
생성에,생성에
0%,0%
EPA,EPA
필요,필요
줄,줄
락토바실러스,락토바실러스
있음,있음
추출물,추출물
건강기능식품,건강기능식품
Chewable,Chewable
망고맛,망고맛
아로니아,아로니아
특별시,특별시
경우,경우
"펙틴],","펙틴],"
0%,0%
"룰로스,","룰로스,"
"인도산),","인도산),"
영양성분기준치,영양성분기준치
수,수
"생선콜라겐,","생선콜라겐,"
포장재질(내면),포장재질(내면)
·,·
※,※
/,/
과민반응을,과민반응을
"녹차추출물,","녹차추출물,"
:,:
수,수
"산화아연,","산화아연,"
[섭취시,[섭취시
CMC-Na),CMC-Na)
알,알
0g,0g
CANADA,CANADA
·,·
불편감,불편감
지방,지방
:,:
습니다.,습니다.
"쇠고기,","쇠고기,"
흡수되고,흡수되고
서초구,서초구
근육,근육
소,소
흘러나올,흘러나올
유해산소로부터,유해산소로부터
건강기능식품,건강기능식품
타서,타서
[유통기한],[유통기한]
함량],함량]
"있으나,","있으나,"
정상적인,정상적인
"(아라비아검,","(아라비아검,"
상담하여,상담하여
보관하십시오.,보관하십시오.
캡슐이,캡슐이
"구연산,","구연산,"
지방,지방
중성화된,중성화된
과민반응이,과민반응이
"덱스트린/미국산),","덱스트린/미국산),"
1포를,1포를
까지,까지
5㎍,5㎍
및,및
섭취량,섭취량
기능유지에,기능유지에
및,및
주의사항],주의사항]
굿베이스,굿베이스
1포,1포
원료,원료
"비타민B2,","비타민B2,"
탄수화물,탄수화물
특성상,특성상
송파구,송파구
유래,유래
및,및
2.55mg,2.55mg
유통기한이,유통기한이
우려가,우려가
함께,함께
하십시오.,하십시오.
405mg,405mg
·,·
1)품질,1)품질
상담하십시오.,상담하십시오.
1577-2488,1577-2488
잣을,잣을
"호두,","호두,"
당,당
"닭고기,","닭고기,"
"수유부,","수유부,"
※,※
1577-2488,1577-2488
섭취량,섭취량
:,:
나트륨,나트륨
포장재질,포장재질
[보관,[보관
섭취량,섭취량
8,8
충분한,충분한
-,-
어린이의,어린이의
전문가와,전문가와
유통하,유통하
제품은,제품은
의사와,의사와
"복숭아,","복숭아,"
2g,2g
하십시오.,하십시오.
5kcal,5kcal
나타날,나타날
검베이스혼합제,검베이스혼합제
영양,영양
같은,같은
1,1
"변성전분,","변성전분,"
섭취를,섭취를
300mg,300mg
"115,","115,"
"땅콩,","땅콩,"
Good,Good
이용되는,이용되는
L-아르지닌,L-아르지닌
필요,필요
"변성전분,","변성전분,"
아연,아연
섭취량,섭취량
현황,현황
사용한,사용한
대한,대한
어린이의,어린이의
단백질,단백질
환절기에는,환절기에는
등),등)
열량,열량
시,시
는,는
한,한
:,:
흡수가,흡수가
과민반응을,과민반응을
엔테로코커스,엔테로코커스
캡슐,캡슐
제조원,제조원
※,※
"(100%),","(100%),"
건강기능식품,건강기능식품
[원료명,[원료명
건강에,건강에
고칼슘혈증이,고칼슘혈증이
(yyyy.mm.dd),(yyyy.mm.dd)
기타가공품,기타가공품
:,:
1회,1회
필요,필요
:,:
"1회,","1회,"
·,·
"포함),","포함),"
만들어진,만들어진
"펙틴,","펙틴,"
그린,그린
확인하실,확인하실
같은,같은
·,·
영양,영양
차이는,차이는
1일,1일
"고등어,","고등어,"
"mg/g,","mg/g,"
개선에,개선에
제품은,제품은
반품,반품
라이프콤비,라이프콤비
섭취방법,섭취방법
/,/
섭취,섭취
수분,수분
X,X
·,·
까지,까지
상담하시기,상담하시기
2%,2%
(주)서흥,(주)서흥
"D-소비톨액,","D-소비톨액,"
줄,줄
4g,4g
내포장재질,내포장재질
위한,위한
섭취량(35g),섭취량(35g)
"(1,000%),","(1,000%),"
"0mg(0%),","0mg(0%),"
유통기한,유통기한
수치,수치
금하십시오.,금하십시오.
있을,있을
:,:
함유되어,함유되어
장안면,장안면
캡슐기제,캡슐기제
"64%,","64%,"
필요,필요
"새우,","새우,"
정보를,정보를
비타민,비타민
경우,경우
콜라겐,콜라겐
:,:
"(독일산),","(독일산),"
침전물이,침전물이
"1회,","1회,"
카페인,카페인
수치는,수치는
"추출물,","추출물,"
"말토덱스트린,","말토덱스트린,"
대상,대상
제품명,제품명
0.1%를,0.1%를
있습니다.,있습니다.
1일,1일
1일,1일
바랍니다.,바랍니다.
멀티비타민,멀티비타민
것을,것을
섭취하기,섭취하기
까지,까지
개봉부,개봉부
증상이,증상이
기준치,기준치
피해,피해
125%,125%
:,:
"고등어,","고등어,"
영양,영양
송,송
sorbus,sorbus
※,※
양청송대길,양청송대길
등),등)
비타민A,비타민A
1일,1일
교환처,교환처
의거,의거
:,:
3,3
캡슐(0.6g),캡슐(0.6g)
·,·
"제이인산칼슘),","제이인산칼슘),"
"타마린드검),","타마린드검),"
·,·
위한,위한
:,:
신고는,신고는
및,및
폴리에틸렌(PE),폴리에틸렌(PE)
1일,1일
중성지질,중성지질
/,/
·,·
(주)엘케이에스,(주)엘케이에스
"호두,","호두,"
참조,참조
아침에,아침에
"돼지고기,","돼지고기,"
나트륨,나트륨
에는,에는
이력추적,이력추적
않도록,않도록
마포구,마포구
종근당건강,종근당건강
섭취과정에서,섭취과정에서
이내,이내
섭취하여,섭취하여
(캐나다산),(캐나다산)
(500mg,(500mg
바랍니다.,바랍니다.
주의하시기,주의하시기
주의사항,주의사항
※,※
500mg,500mg
어린이가,어린이가
교환해,교환해
0mg,0mg
제품,제품
치료를,치료를
"1,200mg","1,200mg"
금천구,금천구
5kcal,5kcal
기능식품,기능식품
바랍니다.,바랍니다.
지방,지방
어린이가,어린이가
B,B
수,수
:,:
피해,피해
1577-2488,1577-2488
품질을,품질을
"필요,","필요,"
주의사항,주의사항
※,※
경우,경우
물과,물과
어린,어린
:,:
LUTEIN,LUTEIN
"돼지고기,","돼지고기,"
"제이인산칼슘),","제이인산칼슘),"
원료를,원료를
건강기능식품,건강기능식품
교환처],교환처]
정제의,정제의
분,분
DL-알파-토코,DL-알파-토코
"판토텐산칼슘,","판토텐산칼슘,"
건강기능식품,건강기능식품
"1회,","1회,"
나타날,나타날
유통기한을,유통기한을
액상차,액상차
"2g(1%),","2g(1%),"
:,:
[유통전문판매원],[유통전문판매원]
D-알,D-알
:,:
받으,받으
건강에,건강에
1일,1일
발생,발생
Vitamin,Vitamin
(500mg,(500mg
곳에,곳에
5kcal,5kcal
본,본
1캡슐씩,1캡슐씩
X,X
·,·
"고등어,","고등어,"
각리1길,각리1길
고시,고시
유통기한,유통기한
섭취량,섭취량
함량,함량
확인하실,확인하실
슐을,슐을
경기도,경기도
"땅콩,","땅콩,"
식물혼합농축액,식물혼합농축액
및,및
기,기
:,:
어두운,어두운
면역,면역
목에,목에
곳에,곳에
원활,원활
(캐나다산),(캐나다산)
천식이,천식이
도움을,도움을
*캡슐기제,*캡슐기제
이력추적,이력추적
성DHA함유유지,성DHA함유유지
팽창,팽창
경우에는,경우에는
청주시,청주시
영양성분,영양성분
"비타민C,","비타민C,"
줌,줌
기준에,기준에
단백질,단백질
28g,28g
"염화비닐(PVC),","염화비닐(PVC),"
섭취방법,섭취방법
빨리,빨리
유통전문판매원,유통전문판매원
예방,예방
이,이
유통기한이,유통기한이
"닭고기,","닭고기,"
"질,","질,"
416호,416호
까지,까지
※,※
보관하십시오.,보관하십시오.
프리바이오틱스,프리바이오틱스
의약품이,의약품이
변질되므로,변질되므로
기능정보,기능정보
120000원,120000원
"2,000kcal","2,000kcal"
"뚜껑(PP),","뚜껑(PP),"
(주)네,(주)네
※,※
"2301,","2301,"
성분,성분
:,:
"린),","린),"
섭취,섭취
있는,있는
필요,필요
"109,","109,"
2%,2%
플라보노이드,플라보노이드
7.5mgNE(50%),7.5mgNE(50%)
보관하십시오.,보관하십시오.
음성공장,음성공장
확인하실,확인하실
대한,대한
곳에,곳에
불에,불에
"슘,","슘,"
1g,1g
가진,가진
DAILY,DAILY
소로부터,소로부터
해결기준에,해결기준에
개선,개선
/,/
있거나,있거나
"밀,","밀,"
함량,함량
중성지질,중성지질
80,80
검정이,검정이
및,및
소,소
반품,반품
840㎍RE,840㎍RE
홍합,홍합
섭,섭
일어날,일어날
건강기능식품,건강기능식품
약,약
리얼,리얼
영양성분,영양성분
L-트립토판,L-트립토판
1일,1일
기능식품,기능식품
20-139-002,20-139-002
36g,36g
고객기쁨센터,고객기쁨센터
건강에,건강에
제조번호,제조번호
:,:
1일,1일
제조번호,제조번호
등은,등은
"제제분말,","제제분말,"
성분,성분
870788,870788
제품은,제품은
"나이아신,","나이아신,"
셀레늄,셀레늄
